GEOID,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN,MOVE_IN_RATE,MOVE_OUT_RATE,MOVE_WITHIN_RATE
53033001600,very_low,2622,354,492,12,0.187643020594966,0.135011441647597,0.0045766590389016
53033001701,high,1413,183,198,9,0.140127388535032,0.129511677282378,0.00636942675159236
53033001701,low,8070,1374,1227,48,0.152044609665428,0.170260223048327,0.00594795539033457
53033001701,middle,6165,1050,978,45,0.158637469586375,0.170316301703163,0.0072992700729927
53033001701,very_low,16665,3036,2739,105,0.164356435643564,0.182178217821782,0.0063006300630063
53033001702,high,651,90,108,0,0.165898617511521,0.138248847926267,0
53033001702,low,4752,693,810,18,0.170454545454545,0.145833333333333,0.00378787878787879
53033001702,middle,2445,354,387,9,0.158282208588957,0.14478527607362,0.00368098159509202
53033001702,very_low,14514,2307,2490,90,0.171558495245969,0.158949979330302,0.00620090946672179
53033001800,high,4890,783,705,36,0.144171779141104,0.160122699386503,0.00736196319018405
53033001800,low,9813,1893,1500,60,0.152858453072455,0.192907367777438,0.0061143381228982
53033001800,middle,10422,1965,1788,63,0.171560161197467,0.188543465745538,0.00604490500863558
53033001800,very_low,15195,3114,2583,93,0.169990128331688,0.204935834155972,0.00612043435340573
53033001900,high,3651,609,669,48,0.183237469186524,0.166803615447823,0.0131470829909614
53033001900,low,4656,756,906,30,0.194587628865979,0.162371134020619,0.00644329896907216
53033001900,middle,4302,783,648,30,0.150627615062762,0.182008368200837,0.00697350069735007
53033001900,very_low,8754,1347,1593,90,0.181973954763537,0.153872515421522,0.0102810143934202
53033002000,high,2673,420,444,6,0.166105499438833,0.15712682379349,0.00224466891133558
53033002000,low,4011,594,666,18,0.166043380703067,0.148092744951384,0.00448765893792072
53033002000,middle,3399,666,564,6,0.165931156222418,0.195939982347749,0.00176522506619594
53033002000,very_low,6135,924,1068,39,0.174083129584352,0.150611246943765,0.00635696821515892
53033002100,high,3651,573,603,9,0.165160230073952,0.156943303204601,0.00246507806080526
53033002100,low,2937,582,591,12,0.201225740551583,0.198161389172625,0.00408580183861083
53033002100,middle,3420,612,612,18,0.178947368421053,0.178947368421053,0.00526315789473684
53033002100,very_low,3042,516,516,21,0.169625246548323,0.169625246548323,0.00690335305719921
53033002200,high,6087,939,1101,57,0.180877279448004,0.154263183834401,0.00936421882700838
53033002200,low,897,129,168,0,0.187290969899666,0.1438127090301,0
53033002200,middle,2244,408,480,12,0.213903743315508,0.181818181818182,0.0053475935828877
53033002200,very_low,249,45,51,0,0.204819277108434,0.180722891566265,0
53033002400,high,1314,207,204,3,0.155251141552511,0.157534246575342,0.00228310502283105
53033002400,low,1503,186,186,3,0.12375249500998,0.12375249500998,0.00199600798403194
53033002400,middle,1377,264,231,12,0.167755991285403,0.191721132897603,0.00871459694989107
53033002400,very_low,2547,270,315,9,0.123674911660777,0.106007067137809,0.00353356890459364
53033002500,high,3078,549,573,12,0.186159844054581,0.178362573099415,0.00389863547758285
53033002500,low,2229,423,435,3,0.195154777927322,0.189771197846568,0.00134589502018843
53033002500,middle,2433,426,528,12,0.217016029593095,0.175092478421702,0.00493218249075216
53033002500,very_low,1308,216,174,3,0.13302752293578,0.165137614678899,0.00229357798165138
53033002600,high,6150,1119,1167,21,0.189756097560976,0.181951219512195,0.00341463414634146
53033002600,low,2943,558,507,18,0.172273190621814,0.18960244648318,0.00611620795107034
53033002600,middle,3945,687,660,24,0.167300380228137,0.174144486692015,0.00608365019011407
53033002600,very_low,1647,285,237,0,0.143897996357013,0.17304189435337,0
53033002700,high,11871,2391,1995,54,0.168056608541825,0.201415213545615,0.0045489006823351
53033002700,low,5874,1263,1179,27,0.200715015321757,0.215015321756895,0.00459652706843718
53033002700,middle,5985,1221,1224,42,0.204511278195489,0.204010025062657,0.00701754385964912
53033002700,very_low,2571,465,423,18,0.164527421236873,0.180863477246208,0.00700116686114352
53033002800,high,10848,1854,1695,90,0.15625,0.170907079646018,0.00829646017699115
53033002800,low,6441,1167,1173,33,0.182114578481602,0.181183046110852,0.00512342803912436
53033002800,middle,7542,1566,1317,42,0.174622116149562,0.20763723150358,0.00556881463802705
53033002800,very_low,7791,1377,1410,81,0.180978051597998,0.176742395071236,0.0103966114747786
53033002900,high,6849,975,1104,30,0.161191414805081,0.142356548401226,0.00438020148926851
53033002900,low,3936,708,795,36,0.201981707317073,0.179878048780488,0.00914634146341463
53033002900,middle,5766,930,957,30,0.165972944849116,0.161290322580645,0.00520291363163372
53033002900,very_low,4080,765,762,15,0.186764705882353,0.1875,0.00367647058823529
53033003000,high,2502,474,552,12,0.220623501199041,0.189448441247002,0.00479616306954436
53033003000,low,3294,606,780,15,0.236794171220401,0.183970856102004,0.00455373406193078
53033003000,middle,2658,504,585,12,0.220090293453725,0.18961625282167,0.00451467268623025
53033003000,very_low,2187,390,474,6,0.216735253772291,0.178326474622771,0.00274348422496571
53033003100,high,2712,393,477,6,0.175884955752212,0.144911504424779,0.00221238938053097
53033003100,low,2613,420,564,0,0.215843857634902,0.160734787600459,0
53033003100,middle,3003,465,687,21,0.228771228771229,0.154845154845155,0.00699300699300699
53033003100,very_low,1725,288,423,24,0.245217391304348,0.16695652173913,0.0139130434782609
53033003200,high,5478,720,765,36,0.139649507119387,0.131434830230011,0.00657174151150055
53033003200,low,13185,1968,2475,144,0.187713310580205,0.149260523321957,0.0109215017064846
53033003200,middle,9369,1386,1425,99,0.152097342299071,0.147934678194044,0.010566762728146
53033003200,very_low,30747,4866,4617,483,0.150160991316226,0.158259342374866,0.0157088496438677
53033003300,high,5874,924,1059,45,0.180286006128703,0.157303370786517,0.0076608784473953
53033003300,low,9504,1749,1512,75,0.159090909090909,0.184027777777778,0.00789141414141414
53033003300,middle,8346,1467,1338,78,0.160316319194824,0.175772825305536,0.00934579439252336
53033003300,very_low,23373,4329,4356,246,0.186368887177513,0.185213708124759,0.0105249647028623
53033003400,high,2469,399,360,9,0.145808019441069,0.161603888213852,0.00364520048602673
53033003400,low,3081,531,594,33,0.192794547224927,0.172346640701071,0.0107108081791626
53033003400,middle,2772,519,522,21,0.188311688311688,0.187229437229437,0.00757575757575758
53033003400,very_low,2244,369,468,12,0.20855614973262,0.164438502673797,0.0053475935828877
53033003500,high,8487,1386,1338,72,0.157652880876635,0.163308589607635,0.00848356309650053
53033003500,low,5406,894,807,42,0.149278579356271,0.165371809100999,0.00776914539400666
53033003500,middle,5163,930,813,36,0.15746658919233,0.180127832655433,0.00697269029633934
53033003500,very_low,5886,960,867,51,0.147298674821611,0.163098878695209,0.00866462793068298
53033003600,high,7797,1377,1104,69,0.141592920353982,0.176606387071951,0.00884955752212389
53033003600,low,14478,2667,2430,222,0.167840861997513,0.184210526315789,0.0153336096145877
53033003600,middle,8052,1545,1506,78,0.187034277198212,0.191877794336811,0.00968703427719821
53033003600,very_low,24333,4869,4788,393,0.196769818764641,0.200098631488103,0.0161509061767969
53033003800,high,915,141,195,3,0.213114754098361,0.154098360655738,0.00327868852459016
53033003800,low,1167,213,258,0,0.22107969151671,0.182519280205656,0
53033003800,middle,1095,171,180,6,0.164383561643836,0.156164383561644,0.00547945205479452
53033003800,very_low,870,165,174,0,0.2,0.189655172413793,0
53033003900,high,723,105,126,3,0.174273858921162,0.145228215767635,0.004149377593361
53033003900,low,1317,264,255,3,0.193621867881549,0.200455580865604,0.00227790432801822
53033003900,middle,807,147,159,6,0.197026022304833,0.182156133828996,0.00743494423791822
53033003900,very_low,1710,264,255,6,0.149122807017544,0.154385964912281,0.00350877192982456
53033004000,high,1131,111,156,9,0.137931034482759,0.0981432360742706,0.00795755968169761
53033004000,low,1968,309,324,21,0.164634146341463,0.157012195121951,0.0106707317073171
53033004000,middle,2202,312,297,15,0.134877384196185,0.141689373297003,0.00681198910081744
53033004000,very_low,4743,774,642,33,0.135357368753953,0.163187855787476,0.00695762175838077
53033004100,high,7197,1143,1116,114,0.155064610254273,0.158816173405586,0.015839933305544
53033004100,low,3996,924,714,90,0.178678678678679,0.231231231231231,0.0225225225225225
53033004100,middle,2955,603,495,48,0.16751269035533,0.204060913705584,0.016243654822335
53033004100,very_low,5199,1092,945,93,0.181765724177727,0.210040392383151,0.0178880553952683
53033004200,high,8010,1188,1224,72,0.152808988764045,0.148314606741573,0.00898876404494382
53033004200,low,4125,612,531,42,0.128727272727273,0.148363636363636,0.0101818181818182
53033004200,middle,5058,738,846,39,0.167259786476868,0.145907473309609,0.00771055753262159
53033004200,very_low,2475,375,417,21,0.168484848484848,0.151515151515152,0.00848484848484849
53033004301,high,1581,201,189,9,0.119544592030361,0.127134724857685,0.00569259962049336
53033004301,low,2523,438,402,12,0.159334126040428,0.173602853745541,0.00475624256837099
53033004301,middle,2355,351,390,9,0.165605095541401,0.149044585987261,0.00382165605095541
53033004301,very_low,6048,771,789,9,0.130456349206349,0.127480158730159,0.00148809523809524
53033004302,high,510,93,57,0,0.111764705882353,0.182352941176471,0
53033004302,low,921,114,51,0,0.0553745928338762,0.123778501628665,0
53033004302,middle,699,66,42,6,0.0600858369098712,0.0944206008583691,0.00858369098712446
53033004302,very_low,12876,1608,1221,42,0.0948275862068965,0.124883504193849,0.0032618825722274
53033004400,high,3756,603,489,18,0.130191693290735,0.160543130990415,0.00479233226837061
53033004400,low,4755,720,642,27,0.135015772870662,0.151419558359621,0.00567823343848581
53033004400,middle,3651,528,465,33,0.127362366474938,0.144617912900575,0.00903861955628595
53033004400,very_low,14574,2553,1884,102,0.129271305063812,0.175174969123096,0.00699876492383697
53033004500,high,5874,1305,1032,27,0.175689479060266,0.222165474974464,0.00459652706843718
53033004500,low,2172,411,387,12,0.17817679558011,0.189226519337017,0.00552486187845304
53033004500,middle,2928,648,501,18,0.171106557377049,0.221311475409836,0.00614754098360656
53033004500,very_low,2334,501,357,12,0.152956298200514,0.214652956298201,0.0051413881748072
53033004600,high,9633,1887,1485,39,0.154157583307381,0.195889131111803,0.00404858299595142
53033004600,low,2622,525,441,12,0.168192219679634,0.200228832951945,0.0045766590389016
53033004600,middle,5454,1140,969,54,0.177667766776678,0.209020902090209,0.0099009900990099
53033004600,very_low,1161,243,195,12,0.167958656330749,0.209302325581395,0.0103359173126615
53033004700,high,5118,621,807,60,0.15767878077374,0.121336459554513,0.0117233294255569
53033004700,low,22695,4551,5079,480,0.223793787177792,0.200528750826173,0.0211500330469266
53033004700,middle,9972,1581,1683,132,0.168772563176895,0.158543922984356,0.01323706377858
53033004700,very_low,49647,9036,8592,819,0.173061816423953,0.182004954982174,0.016496465043205
53033004800,high,8043,1278,1254,39,0.155911973144349,0.158895934352853,0.00484893696381947
53033004800,low,6939,1473,1374,45,0.198011240812797,0.212278426286208,0.00648508430609598
53033004800,middle,6489,1293,951,48,0.146555709662506,0.199260286638927,0.00739713361072584
53033004800,very_low,7236,1338,1338,42,0.184908789386401,0.184908789386401,0.00580431177446103
53033004900,high,10131,1503,1095,126,0.108084098312111,0.148356529464021,0.0124370743263251
53033004900,low,19059,3846,2952,246,0.154887454745789,0.201794427829372,0.0129072878954825
53033004900,middle,11220,2121,1596,108,0.142245989304813,0.18903743315508,0.00962566844919786
53033004900,very_low,36285,7182,5268,441,0.145183960314179,0.197933030177759,0.0121537825547747
53033005000,high,8859,1398,1251,72,0.14121232644768,0.157805621401964,0.00812732814087369
53033005000,low,7833,1413,1119,48,0.142857142857143,0.180390654921486,0.00612792033703562
53033005000,middle,5220,1092,705,36,0.135057471264368,0.209195402298851,0.00689655172413793
53033005000,very_low,16518,3189,2715,129,0.164366146022521,0.193062114057392,0.00780966218670541
53033005100,high,9609,1395,1314,42,0.136746799875117,0.145176397127693,0.00437090227911333
53033005100,low,4935,891,774,33,0.156838905775076,0.180547112462006,0.00668693009118541
53033005100,middle,5415,1038,720,39,0.132963988919668,0.191689750692521,0.00720221606648199
53033005100,very_low,3606,603,486,24,0.13477537437604,0.167221297836938,0.00665557404326123
53033005200,high,3696,651,510,15,0.137987012987013,0.176136363636364,0.00405844155844156
53033005200,low,3633,702,663,30,0.182493806771263,0.193228736581338,0.00825763831544178
53033005200,middle,2895,585,399,12,0.137823834196891,0.202072538860104,0.00414507772020725
53033005200,very_low,15870,2460,2085,120,0.131379962192817,0.155009451795841,0.00756143667296786
53033005301,high,138,3,9,0,0.0652173913043478,0.0217391304347826,0
53033005301,low,870,111,36,6,0.0413793103448276,0.127586206896552,0.00689655172413793
53033005301,middle,387,18,21,0,0.0542635658914729,0.0465116279069768,0
53033005301,very_low,22116,2364,1824,132,0.0824742268041237,0.106890938686924,0.00596852957135106
53033005302,high,1776,18,30,0,0.0168918918918919,0.0101351351351351,0
53033005302,low,303,15,12,0,0.0396039603960396,0.0495049504950495,0
53033005302,middle,333,6,9,0,0.027027027027027,0.018018018018018,0
53033005302,very_low,1776,90,57,6,0.0320945945945946,0.0506756756756757,0.00337837837837838
53033005400,high,11334,1782,1374,87,0.121228163049232,0.157226045526734,0.00767601905770249
53033005400,low,12771,2973,2334,135,0.182757810664787,0.232793046746535,0.0105708245243129
53033005400,middle,7830,1629,1431,111,0.182758620689655,0.208045977011494,0.014176245210728
53033005400,very_low,20046,4155,3612,222,0.180185573181682,0.207273271475606,0.0110745285842562
53033005600,high,4713,567,912,105,0.19350732017823,0.120305537873966,0.0222788033099936
53033005600,low,312,15,33,6,0.105769230769231,0.0480769230769231,0.0192307692307692
53033005600,middle,420,69,57,15,0.135714285714286,0.164285714285714,0.0357142857142857
53033005600,very_low,129,3,0,0,0,0.0232558139534884,0
53033005700,high,9528,1320,1593,129,0.167191435768262,0.138539042821159,0.0135390428211587
53033005700,low,6399,864,1041,72,0.162681669010783,0.135021097046414,0.0112517580872011
53033005700,middle,8691,1032,1239,93,0.1425612702796,0.118743527787366,0.010700724887815
53033005700,very_low,7518,828,933,72,0.124102154828412,0.110135674381484,0.00957701516360734
53033005801,high,6255,825,909,81,0.145323741007194,0.13189448441247,0.0129496402877698
53033005801,low,17709,3012,2985,321,0.168558360155853,0.170083008639675,0.0181263764187701
53033005801,middle,10311,1446,1485,138,0.1440209485016,0.140238580157114,0.0133837649112598
53033005801,very_low,17589,2691,2892,318,0.16442094490875,0.152993348115299,0.0180794814941156
53033005802,high,8382,1101,1107,96,0.132068718682892,0.131352899069435,0.0114531138153185
53033005802,low,15183,3012,2892,153,0.19047619047619,0.198379766844497,0.010077059869591
53033005802,middle,7590,1350,1248,75,0.164426877470356,0.177865612648221,0.00988142292490119
53033005802,very_low,16623,3174,2634,198,0.158455152499549,0.190940263490345,0.0119112073632918
53033005900,high,12723,2121,2217,147,0.174251355812308,0.166705965574157,0.0115538788021693
53033005900,low,6432,1062,936,30,0.145522388059702,0.165111940298507,0.00466417910447761
53033005900,middle,4941,840,837,45,0.169398907103825,0.170006071645416,0.00910746812386157
53033005900,very_low,12837,2403,2055,111,0.160084131806497,0.18719326945548,0.00864688011217574
53033006000,high,11205,1626,1737,72,0.155020080321285,0.145113788487282,0.00642570281124498
53033006000,low,8664,1656,1599,66,0.184556786703601,0.191135734072022,0.00761772853185596
53033006000,middle,11052,2160,1992,63,0.180238870792617,0.195439739413681,0.00570032573289902
53033006000,very_low,10911,1860,1617,57,0.148199065163596,0.170470167720649,0.00522408578498763
53033006100,high,14484,2028,1704,120,0.117647058823529,0.140016570008285,0.00828500414250207
53033006100,low,13848,2208,1818,165,0.131282495667244,0.159445407279029,0.0119150779896014
53033006100,middle,11310,1965,1704,81,0.150663129973475,0.173740053050398,0.00716180371352785
53033006100,very_low,16611,2937,2292,189,0.137980856059238,0.176810547227741,0.011378002528445
53033006200,high,9411,1542,1566,75,0.166401020082882,0.163850812878546,0.00796939751354798
53033006200,low,759,132,111,6,0.146245059288538,0.173913043478261,0.00790513833992095
53033006200,middle,1335,252,270,15,0.202247191011236,0.18876404494382,0.0112359550561798
53033006200,very_low,114,21,6,0,0.0526315789473684,0.184210526315789,0
53033006300,high,15999,1542,1608,366,0.100506281642603,0.0963810238139884,0.0228764297768611
53033006300,low,5709,672,726,150,0.127167630057803,0.117708880714661,0.0262743037309511
53033006300,middle,10497,1344,1188,177,0.113175192912261,0.128036581880537,0.01686196056016
53033006300,very_low,4944,534,537,123,0.108616504854369,0.108009708737864,0.024878640776699
53033006400,high,10092,1614,1794,42,0.177764565992866,0.159928656361474,0.00416171224732461
53033006400,low,951,174,129,6,0.135646687697161,0.182965299684543,0.00630914826498423
53033006400,middle,1689,294,261,18,0.154529307282416,0.174067495559503,0.0106571936056838
53033006400,very_low,195,45,24,0,0.123076923076923,0.230769230769231,0
53033006500,high,10779,1611,1446,78,0.134149735596994,0.149457278040635,0.0072362927915391
53033006500,low,9918,2013,1614,132,0.162734422262553,0.202964307320024,0.0133091349062311
53033006500,middle,8202,1638,1356,42,0.165325530358449,0.199707388441843,0.00512070226773958
53033006500,very_low,12831,2622,1887,129,0.14706570025719,0.204348842646715,0.0100537760112228
53033006600,high,7917,1272,804,66,0.101553618794998,0.160666919287609,0.00833649109511178
53033006600,low,16197,3057,2427,168,0.149842563437674,0.188738655306538,0.0103722911650306
53033006600,middle,10446,2091,1779,66,0.170304422745549,0.200172314761631,0.00631820792647904
53033006600,very_low,13383,2646,1992,138,0.148845550325039,0.197713517148621,0.0103115893297467
53033006700,high,15405,2877,2346,201,0.152288218111003,0.186757546251217,0.013047711781889
53033006700,low,18237,4080,4206,324,0.23063003783517,0.22372100674453,0.0177660799473598
53033006700,middle,24495,5532,5346,495,0.218248622167789,0.225842008573178,0.0202082057562768
53033006700,very_low,23085,4401,4254,303,0.184275503573749,0.190643274853801,0.0131254061078622
53033006800,high,10785,1872,1986,144,0.184144645340751,0.173574408901252,0.0133518776077886
53033006800,low,5646,972,918,57,0.16259298618491,0.172157279489904,0.0100956429330499
53033006800,middle,5520,1008,1029,75,0.186413043478261,0.182608695652174,0.0135869565217391
53033006800,very_low,2481,396,306,18,0.123337363966143,0.159613059250302,0.00725513905683192
53033006900,high,11847,1836,1677,162,0.141554824006078,0.154975943276779,0.0136743479361864
53033006900,low,9432,1635,1584,69,0.16793893129771,0.173346055979644,0.00731552162849873
53033006900,middle,8199,1461,1254,60,0.152945481156239,0.178192462495426,0.00731796560556165
53033006900,very_low,5208,783,990,57,0.190092165898618,0.150345622119816,0.0109447004608295
53033007000,high,9387,1200,987,93,0.105145413870246,0.127836369447108,0.00990731863215085
53033007000,low,21069,3888,2670,246,0.126726470169443,0.184536522853481,0.0116759219706678
53033007000,middle,8058,1263,936,75,0.116157855547282,0.156738644825019,0.00930752047654505
53033007000,very_low,50691,8583,6963,666,0.137361661833462,0.169319997632716,0.0131384269396934
53033007100,high,2001,327,291,21,0.145427286356822,0.163418290854573,0.0104947526236882
53033007100,low,13422,2859,3006,276,0.223960661600358,0.213008493518105,0.0205632543585159
53033007100,middle,6354,1236,1212,120,0.190745986779981,0.19452313503305,0.0188857412653447
53033007100,very_low,26097,5151,4593,321,0.175997241062191,0.197379009081504,0.0123002643982067
53033007200,high,636,75,84,0,0.132075471698113,0.117924528301887,0
53033007200,low,8451,1836,1554,102,0.183883564075257,0.217252396166134,0.0120695775647852
53033007200,middle,2127,216,213,21,0.100141043723554,0.101551480959097,0.00987306064880113
53033007200,very_low,64581,13605,13503,1026,0.209086263761788,0.210665675663121,0.0158870255957635
53033007300,high,4311,909,888,33,0.20598469032707,0.210855949895616,0.00765483646485734
53033007300,low,1455,168,225,6,0.154639175257732,0.115463917525773,0.00412371134020619
53033007300,middle,420,39,69,12,0.164285714285714,0.0928571428571429,0.0285714285714286
53033007300,very_low,63795,12015,14631,1032,0.229343992475899,0.188337644015989,0.0161768163649189
53033007401,high,1248,153,84,9,0.0673076923076923,0.122596153846154,0.00721153846153846
53033007401,low,9639,1866,1203,123,0.124805477746654,0.193588546529723,0.0127606598194833
53033007401,middle,2583,468,288,24,0.111498257839721,0.181184668989547,0.00929152148664344
53033007401,very_low,45801,9558,7683,660,0.167747429095435,0.208685399882099,0.0144101657169057
53033007402,high,738,87,57,3,0.0772357723577236,0.117886178861789,0.0040650406504065
53033007402,low,4704,705,492,69,0.104591836734694,0.149872448979592,0.0146683673469388
53033007402,middle,2046,477,306,36,0.149560117302053,0.233137829912023,0.0175953079178886
53033007402,very_low,53874,10257,7653,813,0.142053680810781,0.190388684708765,0.0150907673460296
53033007500,high,5148,399,327,45,0.0635198135198135,0.0775058275058275,0.00874125874125874
53033007500,low,18936,3393,3201,333,0.16904309252218,0.179182509505703,0.0175855513307985
53033007500,middle,6144,786,585,69,0.09521484375,0.1279296875,0.01123046875
53033007500,very_low,67446,12939,10596,1164,0.157103460546215,0.191842362779112,0.0172582510452807
53033007600,high,3612,546,426,45,0.117940199335548,0.151162790697674,0.0124584717607973
53033007600,low,9486,1782,1389,99,0.146426312460468,0.187855787476281,0.0104364326375712
53033007600,middle,2916,402,291,21,0.0997942386831276,0.137860082304527,0.00720164609053498
53033007600,very_low,25053,4503,4011,258,0.160100586756077,0.179738953418752,0.0102981678840857
53033007700,high,4596,657,732,27,0.159268929503916,0.142950391644909,0.00587467362924282
53033007700,low,7644,1371,1266,54,0.165620094191523,0.179356357927787,0.00706436420722135
53033007700,middle,6240,1029,915,57,0.146634615384615,0.164903846153846,0.00913461538461539
53033007700,very_low,16911,3234,3306,186,0.195494057122583,0.191236473301401,0.0109987582047188
53033007800,high,11016,1527,1899,177,0.172385620915033,0.138616557734205,0.0160675381263617
53033007800,low,1089,144,159,15,0.146005509641873,0.132231404958678,0.0137741046831956
53033007800,middle,3624,474,549,39,0.151490066225166,0.130794701986755,0.0107615894039735
53033007800,very_low,786,96,108,0,0.137404580152672,0.122137404580153,0
53033007900,high,3399,492,744,99,0.218887908208297,0.144748455428067,0.029126213592233
53033007900,low,8334,1140,1212,81,0.145428365730742,0.13678905687545,0.00971922246220302
53033007900,middle,4725,831,864,54,0.182857142857143,0.175873015873016,0.0114285714285714
53033007900,very_low,48132,7584,7320,459,0.152081775118424,0.157566691598105,0.00953627524308153
53033008001,high,15948,2781,2847,273,0.178517682468021,0.174379232505643,0.0171181339352897
53033008001,low,11673,2013,1806,153,0.154716011308147,0.172449241840144,0.0131071703932151
53033008001,middle,11835,2241,2499,246,0.211153358681876,0.1893536121673,0.0207858048162231
53033008001,very_low,27396,4536,4182,414,0.152650021901007,0.16557161629435,0.0151116951379763
